item_sku_id,dc_id,date,quantity,vendibility,original_price,discount
13,1,2016-04-26,0.0,1.0,,
13,1,2016-07-10,2.0,1.0,0.00225028128516,10.0
13,1,2017-02-16,5.0,1.0,0.00225028128516,8.66666666667
13,1,2017-04-02,3.0,1.0,0.00225028128516,8.77777777778
13,1,2017-04-07,7.0,1.0,0.00225028128516,8.95
13,1,2017-08-06,4.0,1.0,0.00225028128516,8.77777777778
13,5,2017-08-01,2.0,1.0,0.00225028128516,8.77777777778
13,3,2016-01-17,0.0,1.0,,
13,4,2016-12-10,4.0,1.0,0.00225028128516,8.63888888889
13,4,2017-10-04,10.0,1.0,0.00225028128516,8.77777777778
16,0,2017-12-22,1.0,1.0,0.0173771721465,10.0
16,3,2017-12-17,0.0,0.0,,
16,3,2017-12-23,0.0,0.0,,
19,5,2017-12-20,0.0,1.0,,
19,1,2017-12-29,1.0,1.0,0.0123765470684,10.0
19,0,2017-08-18,8.0,1.0,0.0123765470684,10.0
19,0,2017-09-08,4.0,1.0,0.0123765470684,10.0
19,2,2017-05-23,2.0,1.0,0.0123765470684,10.0
19,2,2017-10-29,5.0,1.0,0.0123765470684,10.0
31,2,2017-12-10,77.0,1.0,0.00486310788849,6.92802056555
31,5,2017-10-22,1.0,0.0,0.00486310788849,6.91516709512
31,3,2017-10-06,0.0,0.0,,
31,3,2017-12-28,3.0,1.0,0.00486310788849,7.4293059126
17,3,2017-05-21,0.0,1.0,,
17,2,2017-03-23,0.0,0.0,,
17,2,2017-07-16,4.0,1.0,0.00072509063633,7.84482758621
17,1,2017-02-25,0.0,1.0,,
17,5,2017-10-11,2.0,1.0,0.00072509063633,10.0
12,2,2017-05-26,35.0,1.0,0.00612576572072,8.52653061224
12,1,2017-05-03,13.0,1.0,0.00612576572072,8.75510204082
12,4,2017-07-26,8.0,1.0,0.00612576572072,8.41020408163
12,0,2017-05-19,79.0,1.0,0.00612576572072,8.75510204082
12,3,2017-08-27,20.0,1.0,0.00612576572072,8.55102040816
12,3,2017-09-06,18.0,1.0,0.00612576572072,8.72040816327
9,1,2017-01-12,14.0,1.0,0.00173771721465,6.91366906475
9,3,2016-12-21,7.0,1.0,0.00173771721465,4.96402877698
9,3,2017-03-28,1.0,1.0,0.00173771721465,6.40287769784
9,0,2017-03-03,2.0,1.0,0.00173771721465,6.40287769784
9,0,2017-07-10,1.0,1.0,0.00173771721465,4.96402877698
9,2,2017-02-13,0.0,0.0,,
9,2,2017-03-17,0.0,1.0,,
9,4,2017-05-11,0.0,1.0,,
9,5,2017-05-22,0.0,1.0,,
9,5,2017-08-02,0.0,1.0,,
40,2,2017-07-30,0.0,0.0,,
40,2,2017-09-07,0.0,1.0,0.016127015877,7.67441860465
40,2,2017-12-28,0.0,1.0,,
40,5,2017-07-14,0.0,1.0,,
40,5,2017-08-13,0.0,1.0,,
40,1,2017-07-03,0.0,0.0,,
3,5,2017-12-02,0.0,1.0,,
39,1,2016-12-06,66.0,1.0,0.0205663207901,9.02741474682
39,1,2017-07-15,49.0,1.0,0.0186273284161,9.95704697987
39,1,2017-08-13,25.0,1.0,0.0186273284161,10.0
39,1,2017-08-21,41.0,1.0,0.0186273284161,10.0
39,1,2017-10-07,60.0,1.0,0.0198349793724,8.17408294466
39,4,2017-12-23,18.0,1.0,0.0196074509314,7.52805406784
39,0,2016-07-18,55.0,1.0,0.0198537317165,9.3822807128
39,0,2016-09-30,37.0,1.0,0.0211276409551,8.81656804734
39,0,2016-10-21,49.0,1.0,0.0211276409551,8.81656804734
39,0,2017-04-28,77.0,1.0,0.0211276409551,8.81656804734
39,0,2017-12-24,44.0,1.0,0.0197637204651,7.5229299766
39,2,2017-08-01,29.0,1.0,0.0186273284161,8.81275167785
39,5,2017-09-07,3.0,1.0,0.0186273284161,10.0
36,3,2016-01-07,0.0,1.0,,
36,3,2016-05-26,0.0,1.0,,
36,1,2016-02-25,12.0,0.0,0.237404675584,5.10268562401
36,1,2016-10-05,0.0,1.0,,
36,0,2017-02-15,7.0,1.0,0.237404675584,4.41437598736
36,0,2017-02-28,2.0,1.0,0.237404675584,5.26066350711
36,0,2017-07-12,7.0,1.0,0.237404675584,3.66508688784
36,0,2017-08-12,1.0,1.0,0.237404675584,10.0
36,0,2017-12-09,1.0,1.0,0.237404675584,3.62295945234
36,5,2017-08-09,0.0,1.0,,
36,2,2016-01-17,1.0,0.0,0.237404675584,4.99736703528
36,2,2016-10-09,0.0,1.0,,
36,2,2017-05-27,0.0,1.0,,
36,2,2017-07-02,0.0,1.0,,
10,5,2017-10-17,0.0,1.0,,
10,0,2017-09-09,4.0,1.0,0.00987623452932,8.10126582278
32,2,2016-07-23,0.0,1.0,,
32,1,2016-02-14,0.0,1.0,,
32,1,2016-03-08,0.0,1.0,,
32,1,2016-04-20,0.0,1.0,,
32,1,2016-12-11,0.0,1.0,,
32,1,2016-12-27,0.0,1.0,,
32,1,2017-02-20,2.0,1.0,0.00236279534942,10.0
32,1,2017-07-04,0.0,1.0,,
32,1,2017-08-11,0.0,1.0,,
32,1,2017-08-17,0.0,1.0,,
32,1,2017-09-26,0.0,1.0,,
32,3,2016-01-12,1.0,1.0,0.00236279534942,5.2380952381
32,3,2016-04-24,0.0,1.0,,
32,3,2016-05-31,0.0,1.0,,
32,3,2017-07-19,1.0,1.0,0.00236279534942,10.0
32,3,2017-09-25,0.0,1.0,,
32,3,2017-10-21,3.0,1.0,0.00190023752969,10.0
32,0,2016-04-02,0.0,1.0,,
32,0,2016-05-18,0.0,1.0,,
32,0,2017-01-27,0.0,1.0,,
32,5,2017-05-13,1.0,1.0,0.00236279534942,10.0
32,5,2017-09-18,0.0,1.0,,
15,5,2017-12-10,0.0,0.0,,
11,2,2017-07-17,6.0,1.0,0.00123765470684,3.0101010101
11,5,2017-12-16,0.0,1.0,,
11,3,2017-07-02,0.0,0.0,,
29,3,2016-12-12,0.0,0.0,,
29,3,2017-03-19,0.0,0.0,,
29,3,2017-04-04,0.0,0.0,,
29,3,2017-12-09,0.0,1.0,,
29,2,2017-09-17,1.0,0.0,0.00123765470684,4.94949494949
29,0,2017-04-28,1.0,1.0,0.00123765470684,6.9696969697
29,0,2017-07-25,1.0,1.0,0.00123765470684,6.9696969697
29,0,2017-09-06,0.0,1.0,,
29,1,2016-10-13,0.0,0.0,,
21,4,2016-12-15,2.0,1.0,0.00373796724591,9.83277591973
21,3,2016-02-05,0.0,0.0,,
21,3,2017-01-21,1.0,1.0,0.00373796724591,10.0
21,3,2017-04-26,1.0,1.0,0.00373796724591,10.0
21,3,2017-12-29,0.0,1.0,,
21,2,2017-08-17,0.0,1.0,,
21,2,2017-09-06,1.0,1.0,0.00373796724591,10.0
21,0,2017-01-14,6.0,1.0,0.00373796724591,8.17725752508
21,1,2016-04-14,0.0,1.0,,
21,1,2016-05-15,2.0,1.0,0.00373796724591,10.0
21,1,2016-07-03,0.0,1.0,,
23,1,2016-07-12,0.0,0.0,,
23,2,2016-01-01,1.0,1.0,0.00971371421428,10.0
23,2,2016-01-25,0.0,1.0,,
23,2,2016-03-29,0.0,1.0,,
23,2,2016-08-17,0.0,1.0,,
23,3,2016-10-30,0.0,1.0,,
23,3,2017-01-04,1.0,1.0,0.00983122890361,10.0
23,3,2017-07-03,0.0,1.0,,
23,3,2017-08-02,1.0,1.0,0.0108763595449,10.0
23,4,2017-10-17,0.0,1.0,,
8,0,2016-02-17,0.0,1.0,,
8,0,2017-10-12,8.0,1.0,0.00128766095762,10.0
8,3,2016-02-10,0.0,1.0,,
8,3,2016-08-21,1.0,1.0,0.00121265158145,10.0
8,3,2016-09-11,0.0,1.0,,
8,3,2016-12-20,0.0,0.0,,
8,3,2017-09-06,0.0,1.0,,
8,3,2017-09-26,0.0,1.0,,
8,3,2017-09-28,0.0,1.0,,
8,2,2016-03-17,0.0,0.0,,
8,2,2016-09-29,0.0,0.0,,
8,2,2016-12-13,1.0,1.0,0.00121265158145,10.0
8,2,2017-05-22,1.0,1.0,0.00128766095762,10.0
8,1,2016-05-03,0.0,0.0,,
8,1,2016-09-11,6.0,0.0,0.00121265158145,10.0
8,1,2017-05-21,3.0,1.0,0.00128766095762,10.0
8,1,2017-05-26,2.0,1.0,0.00128766095762,10.0
8,4,2017-04-30,1.0,1.0,0.00128766095762,10.0
8,4,2017-07-03,0.0,0.0,,
8,5,2017-07-30,0.0,1.0,,
18,5,2017-09-14,0.0,1.0,,
18,5,2017-10-02,1.0,1.0,0.0273784223028,9.54337899543
18,3,2017-05-29,1.0,1.0,0.0273784223028,10.0
18,3,2017-07-15,1.0,1.0,0.0273784223028,10.0
18,3,2017-10-28,2.0,1.0,0.0273784223028,10.0
18,1,2017-05-14,0.0,1.0,,
18,0,2016-12-12,20.0,1.0,0.0273784223028,9.50684931507
18,0,2017-09-04,10.0,1.0,0.0273784223028,9.78082191781
24,2,2017-09-15,2.0,1.0,0.0137392174022,5.45040946315
24,5,2017-05-15,0.0,1.0,,
24,5,2017-12-12,9.0,1.0,0.0137392174022,4.54049135578
24,1,2017-10-01,6.0,1.0,0.0137392174022,5.00454959054
24,0,2017-05-09,7.0,1.0,0.0137392174022,6.36032757052
24,0,2017-12-10,3.0,1.0,0.0137392174022,5.36851683348
24,0,2017-12-22,0.0,1.0,,
33,2,2017-08-22,4.0,1.0,0.0373796724591,7.29096989967
33,3,2017-03-06,1.0,1.0,0.0361295161895,7.57785467128
33,3,2017-04-10,1.0,1.0,0.0361295161895,7.92387543253
33,3,2017-05-16,2.0,1.0,0.0373796724591,7.65886287625
33,3,2017-08-22,4.0,1.0,0.0373796724591,7.23244147157
33,3,2017-12-11,0.0,1.0,,
33,1,2017-03-05,6.0,1.0,0.0361295161895,7.57785467128
33,1,2017-07-09,2.0,1.0,0.0373796724591,6.65551839465
33,1,2017-07-14,4.0,1.0,0.0373796724591,7.29096989967
33,1,2017-09-14,10.0,1.0,0.0373796724591,6.98996655518
33,5,2017-12-12,3.0,0.0,0.0373796724591,6.6856187291
33,4,2017-10-29,0.0,0.0,,
14,1,2017-09-22,0.0,1.0,,
26,3,2017-04-25,0.0,1.0,,
26,3,2017-08-26,0.0,1.0,,
26,1,2016-04-23,6.0,1.0,0.0373796724591,7.60301003344
26,1,2016-10-22,0.0,1.0,,
26,1,2017-04-16,0.0,1.0,,
26,5,2017-05-17,1.0,0.0,0.053631703963,10.0
26,4,2017-05-07,0.0,1.0,,
26,0,2016-09-22,6.0,1.0,0.0361295161895,9.98269896194
26,0,2016-10-21,2.0,1.0,0.0498812351544,9.97493734336
26,0,2016-10-29,2.0,1.0,0.0498812351544,9.73684210526
26,0,2017-01-21,2.0,1.0,0.0523815476935,10.0
26,2,2016-04-05,11.0,1.0,0.0373796724591,7.92040133779
26,2,2017-02-14,8.0,1.0,0.0523815476935,9.76133651551
26,2,2017-10-01,5.0,1.0,0.0573821727716,10.0
37,0,2016-02-01,26.0,1.0,0.00123765470684,10.0
37,0,2016-04-24,25.0,1.0,0.00168771096387,10.0
37,0,2016-08-01,80.0,1.0,0.00168771096387,6.45925925926
37,0,2017-12-16,224.0,1.0,0.00164020502563,6.9131097561
37,4,2017-07-04,24.0,1.0,0.00121640205026,8.04727646454
37,4,2017-10-22,16.0,1.0,0.00118139767471,8.7619047619
37,2,2016-01-03,10.0,1.0,0.00123765470684,10.0
37,2,2016-08-20,17.0,1.0,0.00168771096387,5.5037037037
37,1,2016-05-04,9.0,1.0,0.00168771096387,8.22962962963
37,1,2016-10-06,0.0,1.0,,
37,1,2017-05-17,18.0,1.0,0.00182522815352,6.09589041096
37,1,2017-10-03,25.0,1.0,0.00143642955369,8.19843342037
37,3,2016-07-22,1.0,1.0,0.00168771096387,6.59259259259
37,3,2016-08-29,3.0,1.0,0.00168771096387,10.0
37,3,2016-12-06,9.0,1.0,0.00168771096387,6.59259259259
37,3,2017-03-28,10.0,1.0,0.00182522815352,6.09589041096
37,3,2017-09-25,12.0,1.0,0.00182522815352,6.78082191781
37,3,2017-12-20,7.0,1.0,0.00173396674584,6.84931506849
37,5,2017-09-23,8.0,1.0,0.00182522815352,6.78082191781
34,1,2017-04-19,0.0,1.0,,
34,1,2017-05-15,0.0,1.0,,
34,1,2017-09-02,0.0,0.0,,
34,2,2017-07-20,0.0,0.0,,
34,2,2017-12-27,19.0,1.0,0.000487560945118,3.35897435897
34,4,2017-08-07,0.0,0.0,,
35,3,2017-12-09,1.0,1.0,0.0018752344043,10.0
35,4,2017-07-19,0.0,1.0,,
35,4,2017-08-05,0.0,1.0,,
35,0,2017-10-08,0.0,1.0,,
35,5,2017-07-08,0.0,1.0,,
22,0,2016-02-23,0.0,1.0,,
22,0,2016-03-21,0.0,1.0,,
22,0,2017-01-03,3.0,1.0,0.00350043755469,8.09642857143
22,0,2017-03-10,4.0,1.0,0.00350043755469,7.5
22,1,2016-10-08,2.0,1.0,0.00350043755469,7.14285714286
22,5,2017-09-01,0.0,0.0,,
22,5,2017-09-06,0.0,1.0,,
22,3,2017-04-27,0.0,1.0,,
22,3,2017-05-12,3.0,1.0,0.00350043755469,8.57142857143
22,3,2017-05-30,0.0,1.0,,
22,3,2017-08-05,0.0,1.0,,
22,3,2017-08-29,1.0,1.0,0.00350043755469,8.53571428571
22,2,2016-09-05,0.0,1.0,,
22,2,2017-01-24,2.0,1.0,0.00350043755469,8.57142857143
25,5,2017-10-04,0.0,1.0,,
25,3,2017-09-14,2.0,1.0,0.00600075009376,8.10416666667
25,3,2017-10-03,0.0,1.0,,
25,3,2017-12-03,0.0,1.0,,
25,1,2017-09-09,4.0,0.0,0.00600075009376,8.52083333333
25,1,2017-09-24,0.0,1.0,,
28,0,2017-07-09,7.0,1.0,0.0112389048631,5.55061179088
28,0,2017-09-06,12.0,1.0,0.0112389048631,5.55061179088
28,1,2016-01-05,8.0,1.0,0.0112389048631,4.4382647386
28,1,2016-04-15,4.0,1.0,0.0112389048631,4.4382647386
28,1,2016-07-27,0.0,1.0,,
28,3,2016-07-22,0.0,1.0,,
28,3,2017-08-29,1.0,1.0,0.0112389048631,6.66295884316
28,5,2017-05-12,0.0,1.0,,
28,4,2016-12-31,0.0,1.0,,
28,2,2016-01-11,13.0,1.0,0.0112389048631,4.37819799778
28,2,2016-03-09,5.0,1.0,0.0112389048631,4.34927697442
28,2,2017-08-11,0.0,0.0,,
28,2,2017-10-31,1.0,1.0,0.0112389048631,5.55061179088
7,2,2016-05-30,24.0,1.0,0.00298787348419,9.93723849372
7,2,2016-08-11,32.0,1.0,0.00498812351544,5.70927318296
7,2,2017-05-11,52.0,1.0,0.00498812351544,6.48120300752
7,2,2017-10-19,149.0,1.0,0.00495186898362,6.07422368089
7,1,2017-07-24,86.0,1.0,0.00498812351544,6.38596491228
7,1,2017-12-02,84.0,1.0,0.00491811476435,6.55312658871
7,0,2016-05-21,45.0,1.0,0.00298787348419,9.98744769874
7,0,2016-12-06,142.0,1.0,0.0048256032004,6.35751295337
7,0,2017-09-13,123.0,1.0,0.00497437179647,6.4413169138
7,4,2016-10-02,52.0,0.0,0.00498812351544,5.97994987469
7,4,2016-10-12,40.0,1.0,0.00498812351544,6.00751879699
7,4,2017-01-01,43.0,1.0,0.00475809476185,6.92065160273
7,4,2017-04-08,45.0,1.0,0.00494936867108,6.54205607477
7,4,2017-05-02,32.0,0.0,0.00498812351544,6.49122807018
7,3,2017-04-22,46.0,1.0,0.00485810726341,6.63149768399
7,3,2017-05-19,50.0,1.0,0.00498812351544,6.49122807018
7,3,2017-09-01,104.0,1.0,0.00498812351544,5.90977443609
7,3,2017-12-15,67.0,1.0,0.00484060507563,6.65289256198
30,3,2017-09-10,0.0,1.0,,
30,0,2017-10-21,0.0,1.0,,
30,4,2017-10-31,5.0,0.0,0.00197524690586,3.56962025316
30,1,2017-07-28,3.0,0.0,0.00197524690586,3.31012658228
30,1,2017-08-31,0.0,1.0,,
27,3,2017-01-24,0.0,1.0,,
27,3,2017-05-22,0.0,0.0,,
27,3,2017-09-29,5.0,1.0,0.013501687711,8.98148148148
27,4,2017-03-19,0.0,0.0,,
27,4,2017-07-14,0.0,1.0,,
27,0,2016-10-01,0.0,1.0,,
27,0,2017-01-06,11.0,1.0,0.0120015001875,9.3375
27,0,2017-12-02,2.0,0.0,0.0152519064883,9.4262295082
27,1,2016-04-09,0.0,1.0,,
27,1,2016-12-25,0.0,1.0,,
27,1,2017-05-10,0.0,0.0,,
27,2,2016-01-26,3.0,1.0,0.0120015001875,9.47916666667
27,2,2016-04-10,0.0,1.0,,
27,2,2017-12-09,0.0,0.0,,
27,2,2017-12-22,1.0,1.0,0.0152519064883,10.0
38,1,2016-02-05,0.0,1.0,,
38,1,2016-09-02,0.0,1.0,,
38,1,2016-12-10,0.0,0.0,,
38,4,2016-10-25,0.0,1.0,,
38,4,2017-09-19,0.0,1.0,,
38,5,2017-09-19,0.0,1.0,,
38,2,2017-03-20,0.0,0.0,,
38,2,2017-03-31,0.0,0.0,,
38,0,2017-01-09,0.0,0.0,,
38,0,2017-01-23,0.0,0.0,,
38,0,2017-07-03,0.0,1.0,,
38,0,2017-07-18,0.0,1.0,,
38,0,2017-07-24,0.0,1.0,,
38,3,2016-04-19,0.0,1.0,,
38,3,2016-07-15,0.0,1.0,,
20,1,2017-10-08,3.0,1.0,0.000250031253907,10.0
20,0,2017-08-22,17.0,1.0,0.000250031253907,5.0
20,3,2017-12-05,59.0,1.0,0.000250031253907,5.15
20,2,2017-08-26,12.0,1.0,0.000250031253907,5.0
20,2,2017-09-20,97.0,1.0,0.000250031253907,5.0
20,2,2017-10-05,0.0,1.0,,
20,2,2017-12-13,193.0,1.0,0.000250031253907,5.0
20,4,2017-07-08,0.0,0.0,,
20,5,2017-10-24,12.0,1.0,0.000250031253907,5.0
25,4,2017-10-01,0.0,1.0,,
25,5,2017-10-10,0.0,1.0,,
25,5,2017-10-31,0.0,1.0,,
25,1,2017-05-15,0.0,0.0,,
25,1,2017-08-30,0.0,1.0,,
25,1,2017-12-05,0.0,1.0,,
28,1,2016-07-28,5.0,1.0,0.0112389048631,3.99332591769
28,1,2017-05-04,2.0,1.0,0.0112389048631,6.66295884316
28,3,2016-12-15,0.0,1.0,,
28,3,2017-05-11,2.0,1.0,0.0112389048631,6.66295884316
28,3,2017-07-13,3.0,0.0,0.0112389048631,5.55061179088
28,4,2017-04-26,1.0,1.0,0.0112389048631,6.66295884316
28,4,2017-05-05,0.0,1.0,,
28,2,2016-09-03,1.0,1.0,0.0112389048631,3.99332591769
28,2,2016-10-30,0.0,1.0,,
7,2,2017-01-11,445.0,1.0,0.0049568696087,5.97982345523
7,2,2017-02-21,93.0,1.0,0.00498812351544,5.98746867168
7,2,2017-03-14,110.0,1.0,0.00491561445181,6.07578840285
7,2,2017-03-23,87.0,1.0,0.00498812351544,5.98997493734
7,2,2017-07-02,53.0,1.0,0.00498812351544,6.48120300752
7,2,2017-07-19,86.0,1.0,0.00498812351544,6.47368421053
7,1,2016-09-27,87.0,1.0,0.00498812351544,5.97243107769
7,1,2017-08-04,82.0,1.0,0.00498812351544,6.46616541353
7,5,2017-08-11,21.0,1.0,0.00489311163895,6.1062851303
7,5,2017-09-08,48.0,1.0,0.00498812351544,5.97493734336
7,5,2017-12-02,43.0,1.0,0.00468308538567,6.8633208756
7,0,2016-04-27,20.0,1.0,0.00248781097637,9.89949748744
7,0,2016-12-11,114.0,1.0,0.00470808851106,6.38608603293
7,0,2017-02-05,88.0,1.0,0.0046493311664,6.40494756655
7,0,2017-04-26,66.0,1.0,0.00498812351544,6.49122807018
7,4,2017-08-13,36.0,1.0,0.00498812351544,6.49122807018
7,4,2017-08-15,55.0,1.0,0.00498812351544,6.49122807018
7,4,2017-10-30,82.0,1.0,0.00498812351544,6.43107769424
7,3,2016-07-23,0.0,0.0,,
7,3,2016-12-21,51.0,1.0,0.00498812351544,6.49122807018
7,3,2017-02-10,69.0,1.0,0.00498812351544,5.98997493734
7,3,2017-08-03,47.0,1.0,0.00494561820228,6.47118301314
30,5,2017-09-10,0.0,1.0,,
30,5,2017-09-30,1.0,1.0,0.00197524690586,3.10126582278
30,0,2017-07-01,0.0,1.0,,
30,4,2017-10-15,1.0,1.0,0.00197524690586,2.9746835443
30,2,2017-09-02,2.0,1.0,0.00197524690586,4.6835443038
30,2,2017-10-01,0.0,1.0,,
30,2,2017-10-15,0.0,1.0,,
30,1,2017-08-05,0.0,1.0,,
27,3,2017-07-21,0.0,1.0,,
27,3,2017-08-29,0.0,1.0,,
27,4,2016-12-11,0.0,1.0,,
27,4,2017-01-03,0.0,1.0,,
27,4,2017-02-16,0.0,1.0,,
27,4,2017-03-15,0.0,1.0,,
27,0,2016-03-03,13.0,1.0,0.0120015001875,8.6375
27,0,2016-05-04,6.0,1.0,0.0119164895612,9.65065044062
27,0,2016-09-04,0.0,1.0,,
27,0,2017-09-03,1.0,1.0,0.013501687711,10.0
27,1,2017-05-16,0.0,0.0,,
27,1,2017-10-10,2.0,1.0,0.013501687711,8.98148148148
27,5,2017-12-21,10.0,1.0,0.0131266408301,10.0
27,2,2016-02-25,2.0,1.0,0.0120015001875,10.0
27,2,2017-05-29,0.0,0.0,,
38,1,2016-04-07,6.0,1.0,0.000331291411426,10.0
38,1,2017-09-23,0.0,1.0,,
38,1,2017-12-26,3.0,1.0,0.000437554694337,10.0
38,4,2017-02-17,0.0,0.0,,
38,4,2017-10-10,0.0,1.0,,
38,4,2017-12-19,0.0,0.0,,
38,2,2016-02-09,0.0,1.0,,
38,2,2017-01-12,0.0,0.0,,
38,2,2017-01-16,0.0,0.0,,
38,0,2016-04-18,0.0,1.0,,
38,0,2016-12-11,0.0,0.0,,
38,0,2017-01-31,0.0,0.0,,
38,0,2017-07-19,0.0,1.0,,
38,3,2016-03-09,3.0,1.0,0.000331291411426,10.0
38,3,2016-09-21,0.0,1.0,,
38,3,2017-05-29,0.0,0.0,,
20,1,2017-09-25,10.0,1.0,0.000250031253907,5.0
20,1,2017-10-31,20.0,1.0,0.000250031253907,5.0
20,1,2017-12-03,6.0,1.0,0.000250031253907,5.0
20,0,2017-07-06,6.0,1.0,0.000250031253907,5.0
20,0,2017-08-12,0.0,1.0,,
20,3,2017-10-05,2.0,1.0,0.000250031253907,10.0
20,4,2017-10-09,0.0,1.0,,
20,5,2017-10-03,0.0,1.0,,
5,2,2017-12-04,2.0,0.0,0.124890611326,8.7987987988
5,1,2017-12-01,7.0,1.0,0.124890611326,8.3983983984
5,1,2017-12-15,3.0,1.0,0.124890611326,8.7987987988
5,4,2017-10-24,0.0,0.0,,
26,3,2016-09-27,7.0,1.0,0.0361295161895,9.98027681661
26,3,2017-05-24,1.0,1.0,0.053631703963,10.0
26,4,2017-04-11,0.0,1.0,,
26,0,2016-07-10,4.0,1.0,0.0336292036505,9.96282527881
26,0,2017-04-10,6.0,1.0,0.0523815476935,9.76133651551
26,2,2017-03-30,1.0,1.0,0.0523815476935,9.76133651551
26,2,2017-10-20,1.0,1.0,0.0823852981623,10.0
37,0,2016-01-17,41.0,1.0,0.00123765470684,8.27272727273
37,0,2016-03-29,64.0,1.0,0.00167395924491,7.19940253921
37,0,2017-02-25,90.0,1.0,0.00182522815352,10.0
37,0,2017-05-11,17.0,1.0,0.00182522815352,10.0
37,0,2017-10-26,79.0,1.0,0.00142142767846,7.69569041337
37,4,2016-12-18,2.0,1.0,0.00168771096387,9.62962962963
37,4,2016-12-20,1.0,1.0,0.00168771096387,10.0
37,4,2017-03-24,3.0,1.0,0.00182522815352,6.09589041096
37,4,2017-04-05,10.0,1.0,0.00182522815352,6.09589041096
37,2,2016-09-13,2.0,1.0,0.00147018377297,10.0
37,2,2017-01-05,36.0,1.0,0.00182522815352,5.77397260274
37,2,2017-02-05,4.0,1.0,0.0014689336167,7.57446808511
37,2,2017-03-24,4.0,1.0,0.00182522815352,6.09589041096
37,2,2017-07-23,30.0,1.0,0.00182522815352,6.09589041096
37,1,2016-07-19,12.0,1.0,0.00168771096387,6.2962962963
37,1,2016-10-25,12.0,1.0,0.00168771096387,6.53333333333
37,1,2017-10-09,32.0,1.0,0.00172146518315,7.64705882353
37,3,2016-12-10,2.0,1.0,0.00168771096387,10.0
37,3,2017-07-09,10.0,1.0,0.00182522815352,6.09589041096
37,3,2017-08-07,11.0,1.0,0.00182522815352,6.80821917808
37,3,2017-10-26,42.0,1.0,0.00128516064508,8.91050583658
37,5,2017-07-15,2.0,1.0,0.00182522815352,6.09589041096
34,5,2017-05-05,0.0,0.0,,
34,5,2017-05-11,0.0,0.0,,
34,2,2017-12-24,0.0,1.0,,
34,0,2017-09-10,0.0,0.0,,
34,0,2017-10-01,0.0,0.0,,
34,0,2017-12-07,6.0,1.0,0.000487560945118,5.10256410256
34,3,2017-10-25,3.0,1.0,0.000487560945118,2.5641025641
34,3,2017-12-13,14.0,1.0,0.000487560945118,7.5641025641
35,3,2017-10-03,0.0,1.0,,
35,3,2017-12-20,0.0,1.0,,
35,0,2017-07-20,3.0,1.0,0.0018752344043,10.0
35,2,2017-10-12,2.0,1.0,0.0018752344043,10.0
35,5,2017-10-09,2.0,1.0,0.0018752344043,10.0
22,4,2016-10-16,0.0,1.0,,
22,0,2016-04-27,2.0,1.0,0.00350043755469,10.0
22,0,2016-12-21,5.0,1.0,0.00350043755469,6.35714285714
22,0,2017-01-25,5.0,1.0,0.00350043755469,8.0
22,1,2016-01-12,0.0,1.0,,
22,1,2016-02-03,0.0,1.0,,
22,1,2017-08-22,2.0,1.0,0.00350043755469,8.17857142857
22,1,2017-10-06,1.0,1.0,0.00350043755469,8.17857142857
22,1,2017-10-30,0.0,1.0,,
22,5,2017-08-07,0.0,1.0,,
22,3,2016-09-13,0.0,1.0,,
22,3,2017-04-15,3.0,1.0,0.00333041630204,8.99774774775
22,3,2017-05-06,1.0,1.0,0.00350043755469,7.14285714286
22,3,2017-09-04,0.0,1.0,,
22,2,2016-01-03,3.0,1.0,0.00350043755469,10.0
22,2,2016-08-19,2.0,1.0,0.00350043755469,6.96428571429
22,2,2016-09-24,0.0,1.0,,
22,2,2017-07-11,1.0,1.0,0.00350043755469,7.82142857143
22,2,2017-08-05,0.0,1.0,,
10,1,2017-05-19,2.0,1.0,0.00987623452932,6.20253164557
10,3,2016-12-17,2.0,1.0,0.00987623452932,5.05063291139
10,3,2017-03-31,0.0,1.0,,
10,3,2017-07-03,0.0,1.0,,
10,3,2017-08-27,2.0,1.0,0.00987623452932,5.9746835443
10,3,2017-08-30,1.0,1.0,0.00987623452932,4.93670886076
10,3,2017-09-11,0.0,0.0,,
10,3,2017-12-05,2.0,1.0,0.00987623452932,4.93670886076
10,5,2017-05-04,0.0,1.0,,
10,5,2017-10-30,1.0,1.0,0.00987623452932,3.78481012658
10,2,2017-01-22,1.0,1.0,0.00987623452932,6.96202531646
10,2,2017-03-11,0.0,1.0,,
10,2,2017-08-12,4.0,1.0,0.00987623452932,4.77215189873
10,2,2017-10-15,3.0,1.0,0.00987623452932,4.93670886076
10,0,2016-12-08,0.0,1.0,,
10,0,2017-08-03,1.0,1.0,0.00987623452932,7.46835443038
32,2,2016-08-24,0.0,1.0,,
32,2,2017-07-04,2.0,0.0,0.00236279534942,8.9417989418
32,2,2017-08-26,0.0,1.0,,
32,2,2017-12-21,1.0,1.0,0.00236279534942,8.9417989418
32,1,2016-03-04,0.0,1.0,,
32,1,2016-10-31,1.0,1.0,0.00236279534942,10.0
32,1,2017-02-21,2.0,1.0,0.00236279534942,10.0
32,1,2017-12-20,3.0,1.0,0.00236279534942,9.2962962963
32,3,2016-02-14,0.0,1.0,,
32,3,2016-07-17,0.0,1.0,,
32,3,2016-12-07,1.0,1.0,0.00236279534942,10.0
32,0,2016-05-27,0.0,1.0,,
32,0,2016-09-22,1.0,1.0,0.00236279534942,10.0
